name,orf,desc,introns,status,sgd,extra,chr_loc,start,stop,orf_start,orf_stop
SKM1,YOL113W,"Member of the PAK family of serine/threonine protein kinases; similar to Ste20p; involved in down-regulation of sterol uptake; proposed to be a downstream effector of Cdc42p during polarized growth; SKM1 has a paralog, CLA4, that arose from the whole genome duplication",[],Verified ORF,S000005473,[],15,104326,106293,104148,106386
PTH4,YOL114C,Protein similar to the human peptidyl-tRNA hydrolase gene ICT1; associates with mitochondrial large subunit; may function in translation termination; YOL114C is not an essential gene,[],Verified ORF,S000005474,reverse complement,15,103925,103317,103942,103279
PAP2,YOL115W,"Non-canonical poly(A) polymerase; involved in nuclear RNA degradation as a component of TRAMP; catalyzes polyadenylation of hypomodified tRNAs, and snoRNA and rRNA precursors; required for mRNA surveillance and maintenance of genome integrity, serving as a link between RNA and DNA metabolism; overlapping but non-redundant functions with Trf5p; relocalizes to cytosol in response to hypoxia",[],Verified ORF,S000005475,[],15,101475,103229,101409,103344
MSN1,YOL116W,"Transcriptional activator; involved in regulation of invertase and glucoamylase expression, invasive growth and pseudohyphal differentiation, iron uptake, chromium accumulation, and response to osmotic stress; localizes to the nucleus; relative distribution to the nucleus increases upon DNA replication stress",[],Verified ORF,S000005476,[],15,99809,100957,99678,101189
RRI2,YOL117W,Subunit of the COP9 signalosome (CSN) complex; this complex cleaves the ubiquitin-like protein Nedd8 from SCF ubiquitin ligases; plays a role in the mating pheromone response,[],Verified ORF,S000005477,[],15,97551,99488,97514,99591
YOL118C,YOL118C,Putative protein of unknown function; conserved across S. cerevisiae strains,[],Uncharacterized ORF,S000005478,reverse complement,15,96916,96608,,
MCH4,YOL119C,Protein with similarity to mammalian monocarboxylate permeases; monocarboxylate permeases are involved in transport of monocarboxylic acids across the plasma membrane but mutant is not deficient in monocarboxylate transport,[],Verified ORF,S000005479,reverse complement,15,96361,94856,96397,94709
RPL18A,YOL120C,"Ribosomal 60S subunit protein L18A; intron of RPL18A pre-mRNA forms stem-loop structures that are a target for Rnt1p cleavage leading to degradation; homologous to mammalian ribosomal protein L18, no bacterial homolog; RPL18A has a paralog, RPL18B, that arose from the whole genome duplication",[94291 93843],Verified ORF,S000005480,"reverse complement, intron sequence removed",15,94402,93395,94422,93307
RPS19A,YOL121C,"Protein component of the small (40S) ribosomal subunit; required for assembly and maturation of pre-40 S particles; homologous to mammalian ribosomal protein S19, no bacterial homolog; mutations in human RPS19 are associated with Diamond Blackfan anemia; RPS19A has a paralog, RPS19B, that arose from the whole genome duplication",[92831 92440],Verified ORF,S000005481,"reverse complement, intron sequence removed",15,92850,92026,92870,91947
SMF1,YOL122C,Divalent metal ion transporter; broad specificity for di-valent and tri-valent metals; post-translationally regulated by levels of metal ions; member of the Nramp family of metal transport proteins,[],Verified ORF,S000005482,reverse complement,15,91419,89692,91457,89565
HRP1,YOL123W,Subunit of cleavage factor I; cleavage factor I is a five-subunit complex required for the cleavage and polyadenylation of pre-mRNA 3' ends; RRM-containing heteronuclear RNA binding protein and hnRNPA/B family member that binds to poly (A) signal sequences; required for genome stability,[],Verified ORF,S000005483,[],15,87844,89448,87464,89587
TRM11,YOL124C,Catalytic subunit of adoMet-dependent tRNA methyltransferase complex; required for the methylation of the guanosine nucleotide at position 10 (m2G10) in tRNAs; contains a THUMP domain and a methyltransferase domain; another complex member is Trm112p,[],Verified ORF,S000005484,reverse complement,15,86757,85456,86785,85398
TRM13,YOL125W,2'-O-methyltransferase; responsible for modification of tRNA at position 4; C-terminal domain has similarity to Rossmann-fold (RFM) superfamily of RNA methyltransferases,[],Verified ORF,S000005485,[],15,83834,85264,83779,85293
MDH2,YOL126C,Cytoplasmic malate dehydrogenase; one of three isozymes that catalyze interconversion of malate and oxaloacetate; involved in the glyoxylate cycle and gluconeogenesis during growth on two-carbon compounds; interacts with Pck1p and Fbp1,[],Verified ORF,S000005486,reverse complement,15,82920,81787,82996,81548
RPL25,YOL127W,Ribosomal 60S subunit protein L25; primary rRNA-binding ribosomal protein component of large ribosomal subunit; binds to 25S rRNA via a conserved C-terminal motif; homologous to mammalian ribosomal protein L23A and bacterial L23,[80360 80775],Verified ORF,S000005487,intron sequence removed,15,80348,81190,80327,81274
YGK3,YOL128C,"Protein kinase related to mammalian GSK-3 glycogen synthase kinases; GSK-3 homologs (Mck1p, Rim11p, Mrk1p, Ygk3p) are involved in control of Msn2p-dependent transcription of stress responsive genes and in protein degradation; YGK3 has a paralog, MCK1, that arose from the whole genome duplication",[],Verified ORF,S000005488,reverse complement,15,79479,78352,79480,78135
VPS68,YOL129W,Vacuolar membrane protein of unknown function; involved in vacuolar protein sorting; also detected in the mitochondria,[],Verified ORF,S000005489,[],15,77560,78114,77540,78257
ALR1,YOL130W,Plasma membrane Mg(2+) transporter; expression and turnover are regulated by Mg(2+) concentration; overexpression confers increased tolerance to Al(3+) and Ga(3+) ions; magnesium transport defect of the null mutant is functionally complemented by either of the human genes MAGT1 and TUSC3 that are not orthologous to ALR1,[],Verified ORF,S000005490,[],15,74400,76979,74148,77351
YOL131W,YOL131W,"Putative protein of unknown function; YOL131W has a paralog, STB1, that arose from the whole genome duplication",[],Uncharacterized ORF,S000005491,[],15,73031,73357,,
GAS4,YOL132W,"1,3-beta-glucanosyltransferase; involved with Gas2p in spore wall assembly; has similarity to Gas1p; localizes to the cell wall",[],Verified ORF,S000005492,[],15,71300,72715,72418,72690
HRT1,YOL133W,"RING-H2 domain core subunit of multiple ubiquitin ligase complexes; subunit of Skp1-Cullin-F-box (SCF) that tethers the Cdc34p (E2) and Cdc53p (cullin) SCF subunits, and is required for degradation of Gic2p, Far1p, Sic1p and Cln2p; subunit of the Rtt101p-Mms1p-Mms22p ubiquitin ligase that stabilizes replication forks after DNA lesions; subunit of the Cul3p-Elc1p-Ela1p ubiquitin ligase involved in Rpb1p degradation as part of transcription-coupled repair",[],Verified ORF,S000005493,[],15,70325,70690,70294,70995
YOL134C,YOL134C,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps HRT1, a verified gene that encodes an SCF ubiquitin ligase subunit",[],Dubious ORF,S000005494,reverse complement,15,70545,70156,,
MED7,YOL135C,Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation,[],Verified ORF,S000005495,reverse complement,15,70044,69376,70068,69239
PFK27,YOL136C,"6-phosphofructo-2-kinase; catalyzes synthesis of fructose-2,6-bisphosphate; inhibited by phosphoenolpyruvate and sn-glycerol 3-phosphate, expression induced by glucose and sucrose, transcriptional regulation involves protein kinase A",[],Verified ORF,S000005496,reverse complement,15,68754,67561,68982,67227
BSC6,YOL137W,Protein of unknown function with 8 putative transmembrane segments; ORF exhibits genomic organization compatible with a translational readthrough-dependent mode of expression,[],Verified ORF,S000005497,[],15,65621,67114,65565,67363
RTC1,YOL138C,"Subunit of SEACAT, a subcomplex of the SEA complex; Rtc1p, along with Mtc5p and Sea4p, redundantly inhibit the TORC1 inhibitory role of the Iml1p/SEACIT (Iml1p-Npr2p-Npr3p) subcomplex, a GAP for GTPase Gtr1p (EGOC subunit) in response to amino acid limitation, thereby resulting in activation of TORC1 signaling; SEA is a coatomer-related complex that associates dynamically with the vacuole; has N-terminal WD-40 repeats and a C-terminal RING motif; null suppresses cdc13-1",[],Verified ORF,S000005498,reverse complement,15,65350,61325,65414,61326
CDC33,YOL139C,"Translation initiation factor eIF4E; mRNA cap binding protein and subunit of the mRNA cap-binding complex (eIF4F) along with eIF4A (Tif1p/Tif2p) and eIF4G (Tif4631p/Tif4632p), that mediates cap-dependent translation; required with eIF4G for Ded1p-mediated stimulation of mRNA recruitment during 48S preinitiation complex (PIC) assembly; protein abundance increases in response to DNA replication stress; human homolog EIF4E can complement the cdc33 null mutant",[],Verified ORF,S000005499,reverse complement,15,61024,60383,61102,60263
ARG8,YOL140W,Acetylornithine aminotransferase; catalyzes the fourth step in the biosynthesis of the arginine precursor ornithine,[],Verified ORF,S000005500,[],15,58759,60030,58706,60117
PPM2,YOL141W,"AdoMet-dependent tRNA methyltransferase; also involved in methoxycarbonylation; required for the synthesis of wybutosine (yW), a modified guanosine found at the 3'-position adjacent to the anticodon of phe-tRNA; similarity to Ppm1p",[],Verified ORF,S000005501,[],15,56452,58539,56414,60124
RRP40,YOL142W,"Exosome non-catalytic core component; involved in 3'-5' RNA processing and degradation in both the nucleus and the cytoplasm; predicted to contain both S1 and KH RNA binding domains; mutations in the human homolog, EXOSC3, cause pontocerebellar hypoplasia with motor neuron degeneration",[],Verified ORF,S000005502,[],15,55558,56280,55545,56350
RIB4,YOL143C,"Lumazine synthase (DMRL synthase); catalyzes synthesis of immediate precursor to riboflavin; DMRL synthase stands for 6,7-dimethyl-8-ribityllumazine synthase",[],Verified ORF,S000005503,reverse complement,15,55104,54595,55144,54522
NOP8,YOL144W,Nucleolar protein required for 60S ribosomal subunit biogenesis,[],Verified ORF,S000005504,[],15,53098,54552,53050,54613
CTR9,YOL145C,"Component of the Paf1p complex involved in transcription elongation; binds to and modulates the activity of RNA polymerases I and II; required for expression of a subset of genes, including cyclin genes; involved in SER3 repression by helping to maintain SRG1 transcription-dependent nucleosome occupancy; contains TPR repeats",[],Verified ORF,S000005505,reverse complement,15,52788,49555,52847,49463
PSF3,YOL146W,"Subunit of the GINS complex (Sld5p, Psf1p, Psf2p, Psf3p); complex is localized to DNA replication origins and implicated in assembly of the DNA replication machinery",[],Verified ORF,S000005506,[],15,48864,49448,48851,49511
PEX11,YOL147C,"Peroxisomal protein required for medium-chain fatty acid oxidation; also required for peroxisome proliferation, possibly by inducing membrane curvature; localization regulated by phosphorylation; transcription regulated by Adr1p and Pip2p-Oaf1p",[],Verified ORF,S000005507,reverse complement,15,48643,47933,48665,47784
SPT20,YOL148C,Subunit of the SAGA transcriptional regulatory complex; involved in maintaining the integrity of the complex; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay,[],Verified ORF,S000005508,reverse complement,15,47574,45760,47631,45791
DCP1,YOL149W,Subunit of the Dcp1p-Dcp2p decapping enzyme complex; decapping complex removes the 5' cap structure from mRNAs prior to their degradation; enhances the activity of catalytic subunit Dcp2p; regulated by DEAD box protein Dhh1p; forms cytoplasmic foci upon DNA replication stress,[],Verified ORF,S000005509,[],15,44938,45633,44915,45659
YOL150C,YOL150C,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data",[],Dubious ORF,S000005510,reverse complement,15,44784,44473,,
GRE2,YOL151W,"3-methylbutanal reductase and NADPH-dependent methylglyoxal reductase; stress induced (osmotic, ionic, oxidative, heat shock and heavy metals); regulated by the HOG pathway; restores resistance to glycolaldehyde by coupling reduction of glycolaldehyde to ethylene glycol and oxidation of NADPH to NADP+; protein abundance increases in response to DNA replication stress; methylglyoxal reductase (NADPH-dependent) is also known as D-lactaldehyde dehydrogenase",[],Verified ORF,S000005511,[],15,43694,44722,43677,44791
FRE7,YOL152W,Putative ferric reductase with similarity to Fre2p; expression induced by low copper levels,[],Verified ORF,S000005512,[],15,40748,42610,40738,42735
YOL153C,YOL153C,"Blocked reading frame, contains two in-frame stops in translation; this ORF is conserved, without the stops, in Saccharomyces paradoxus, S. mikatae, and S. bayanus; RNA sequencing data indicate the presence of a transcription unit at this reading frame",[], blocked reading frame,S000005513,reverse complement,15,38567,36822,38614,36503
ZPS1,YOL154W,"Putative GPI-anchored protein; transcription is induced under low-zinc conditions, as mediated by the Zap1p transcription factor, and at alkaline pH",[],Verified ORF,S000005514,[],15,34658,35407,34611,35499
HPF1,YOL155C,Haze-protective mannoprotein; reduces the particle size of aggregated proteins in white wines,[],Verified ORF,S000005515,reverse complement,15,31606,28703,31660,28589
HXT11,YOL156W,"Hexose transporter; capable of transporting a broad range of substrates including: glucose, fructose, mannose and galactose; polyol transporter that supports the growth on and uptake of xylitol with low affinity when overexpressed in a strain deleted for hexose family members; nearly identical in sequence to Hxt9p; has similarity to major facilitator superfamily (MFS) transporters; involved in pleiotropic drug resistance",[],Verified ORF,S000005516,[],15,25273,26976,,
IMA2,YOL157C,"Isomaltase (alpha-1,6-glucosidase/alpha-methylglucosidase); preferred specificity for isomaltose, alpha-methylglucoside, and palatinose, but also exhibits alpha-1,2 glucosidase activity on sucrose and kojibiose, and can cleave the 1,3-alpha linkage of nigerose and turanose and the alpha-1,5 linkage of leucrose in vitro; not required for isomaltose utilization, but Ima2p overexpression allows the ima1 null mutant to grow on isomaltose",[],Verified ORF,S000005517,reverse complement,15,24294,22525,,
ENB1,YOL158C,Ferric enterobactin transmembrane transporter; expressed under conditions of iron deprivation; member of the major facilitator superfamily; expression is regulated by Rcs1p and affected by chloroquine treatment,[],Verified ORF,S000005518,reverse complement,15,21311,19491,21393,19339
CSS3,YOL159C,"Protein of unknown function, secreted when constitutively expressed; SWAT-GFP, seamless-GFP and mCherry fusion proteins localize to the cell periphery, SWAT-GFP fusion also localizes to the extracellular region, and mCherry fusion also localizes to the vacuole; deletion mutants are viable and have elevated levels of Ty1 retrotransposition and Ty1 cDNA",[],Verified ORF,S000005519,reverse complement,15,17796,17281,17814,17235
YOL160W,YOL160W,Putative protein of unknown function; conserved across S. cerevisiae strains,[],Uncharacterized ORF,S000005520,[],15,14313,14654,,
PAU20,YOL161C,Protein of unknown function; member of the seripauperin multigene family encoded mainly in subtelomeric regions; SWAT-GFP and mCherry fusion proteins localize to the vacuole; expression induced by low temperature and also by anaerobic conditions; induced during alcoholic fermentation,[],Verified ORF,S000005521,reverse complement,15,11911,11549,,
YOL162W,YOL162W,"Putative protein of unknown function; proposed to be an inactive evolutionary remnant that along with neighboring gene YOL163W may have constituted a second sulfonate transporter and SOA1 paralog that is intact in S. uvarum, S. eubayanus and S. arboricola and named SOA2; member of the Dal5p subfamily of the major facilitator family",[],Uncharacterized ORF,S000005522,[],15,10119,10766,,
YOL163W,YOL163W,"Putative protein of unknown function; proposed to be an inactive evolutionary remnant that along with neighboring gene YOL162W may have constituted a second sulfonate transporter and SOA1 paralog that is intact in S. uvarum, S. eubayanus and S. arboricola and named SOA2; member of the Dal5p subfamily of the major facilitator family",[],Uncharacterized ORF,S000005523,[],15,9597,10106,,
BDS1,YOL164W,Bacterially-derived sulfatase; required for use of alkyl- and aryl-sulfates as sulfur sources,[],Verified ORF,S000005524,[],15,6175,8115,5929,8249
AAD15,YOL165C,"Putative aryl-alcohol dehydrogenase; similar to P. chrysosporium aryl-alcohol dehydrogenase; mutational analysis has not yet revealed a physiological role; AAD15 has a paralog, AAD3, that arose from a segmental duplication; members of the AAD gene family comprise three pairs (AAD3 + AAD15, AAD6/AAD16 + AAD4, AAD10 + AAD14) whose two genes are more related to one another than to other members of the family",[],Verified ORF,S000005525,reverse complement,15,2078,1647,,
YOL166C,YOL166C,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data",[],Dubious ORF,S000005526,reverse complement,15,1338,1000,,
RRP6,YOR001W,"Nuclear exosome exonuclease component; has 3'-5' exonuclease activity that is regulated by Lrp1p; involved in RNA processing, maturation, surveillance, degradation, tethering, and export; role in sn/snoRNAs precursor degradation; forms a stable heterodimer with Lrp1p; has similarity to E. coli RNase D and to human PM-Sc1 100 (EXOSC10); mutant displays reduced transcription elongation in the G-less-based",[],Verified ORF,S000005527,[],15,326832,329033,326801,329109
ALG6,YOR002W,"Alpha 1,3 glucosyltransferase; involved in transfer of oligosaccharides from dolichyl pyrophosphate to asparagine residues of proteins during N-linked protein glycosylation; C998T transition in human ortholog ALG6 causes carbohydrate-deficient glycoprotein syndrome type-Ic; wild-type human ortholog ALG6 can partially complement yeast alg6 mutant",[],Verified ORF,S000005528,[],15,329417,331051,329377,331160
YSP3,YOR003W,"Putative precursor of the subtilisin-like protease III; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum; YSP3 has a paralog, PRB1, that arose from the whole genome duplication",[],Verified ORF,S000005529,[],15,331455,332891,331396,333073
UTP23,YOR004W,"Component of the small subunit processome; involved in 40S ribosomal subunit biogenesis; interacts with snR30 and is required for dissociation of snR30 from large pre-ribosomal particles; has homology to PINc domain protein Fcf1p, although the PINc domain of Utp23p is not required for function; essential protein",[],Verified ORF,S000005530,[],15,333592,334356,333548,334497
DNL4,YOR005C,"DNA ligase required for nonhomologous end-joining (NHEJ); forms stable heterodimer with required cofactor Lif1p, interacts with Nej1p; involved in meiosis, not essential for vegetative growth; mutations in human ortholog lead to ligase IV syndrome and Dubowitz syndrome",[],Verified ORF,S000005531,reverse complement,15,337343,334509,337377,334403
TSR3,YOR006C,Protein required for 20S pre-rRNA processing; involved in processing of the 20S pre-rRNA at site D to generate mature 18S rRNA; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus; relative distribution to the nucleus increases upon DNA replication stress,[],Verified ORF,S000005532,reverse complement,15,338621,337680,338661,337608
SGT2,YOR007C,"Glutamine-rich cytoplasmic cochaperone; serves as a scaffold bringing together Get4, Get5p, and other TRC complex members that are required to mediate posttranslational insertion of tail-anchored proteins into the ER membrane; interacts with the prion domain of Sup35p; amyloid sensor; plays a role in targeting chaperones to prion aggregates; similar to human cochaperone SGT; forms cytoplasmic foci upon DNA replication stress",[],Verified ORF,S000005533,reverse complement,15,339978,338938,339992,338840
SLG1,YOR008C,Sensor-transducer of the stress-activated PKC1-MPK1 kinase pathway; involved in maintenance of cell wall integrity; required for mitophagy; involved in organization of the actin cytoskeleton; secretory pathway Wsc1p is required for the arrest of secretion response,[],Verified ORF,S000005534,reverse complement,15,342414,341278,342624,340969
YOR008C-A,YOR008C-A,Putative protein of unknown function; includes a potential transmembrane domain; deletion results in slightly lengthened telomeres; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum and vacuole respectively,[],Uncharacterized ORF,S000006431,reverse complement,15,343081,342857,,
TIR4,YOR009W,Cell wall mannoprotein; expressed under anaerobic conditions and required for anaerobic growth; transcription is also induced by cold shock; member of the Srp1p/Tip1p family of serine-alanine-rich proteins,[],Verified ORF,S000005535,[],15,344335,345798,343663,345938
TIR2,YOR010C,"Putative cell wall mannoprotein; member of the Srp1p/Tip1p family of serine-alanine-rich proteins; transcription is induced by cold shock and anaerobiosis; TIR2 has a paralog, TIR3, that arose from the whole genome duplication",[],Verified ORF,S000005536,reverse complement,15,346950,346195,347217,346103
AUS1,YOR011W,"Plasma membrane sterol transporter of the ATP-binding cassette family; required, along with Pdr11p, for uptake of exogenous sterols and their incorporation into the plasma membrane; activity is stimulated by phosphatidylserine; sterol uptake is required for anaerobic growth because sterol biosynthesis requires oxygen; AUS1 has a paralog, PDR11, that arose from the whole genome duplication",[],Verified ORF,S000005537,[],15,349679,353863,349690,353986
YOR012W,YOR012W,Putative protein of unknown function,[],Uncharacterized ORF,S000005538,[],15,356543,356956,356507,357290
IRC11,YOR013W,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the uncharacterized gene YOR012C; null mutant displays increased levels of spontaneous Rad52 foci",[],Dubious ORF,S000005539,[],15,356751,357221,356507,357290
RTS1,YOR014W,"B-type regulatory subunit of protein phosphatase 2A (PP2A); Rts1p and Cdc55p are alternative regulatory subunits for PP2A catalytic subunits, Pph21p and Pph22p; PP2A-Rts1p protects cohesin when recruited by Sgo1p to the pericentromere; highly enriched at centromeres in the absence of Cdc55p; required for maintenance of septin ring organization during cytokinesis, for ring disassembly in G1 and for dephosphorylation of septin, Shs1p; homolog of the mammalian B' subunit of PP2A",[],Verified ORF,S000005540,[],15,357674,359947,357420,360400
YOR015W,YOR015W,Putative protein of unknown function; conserved among S. cerevisiae strains; YOR015W is not an essential gene,[],Uncharacterized ORF,S000005541,[],15,359993,360352,357423,360400
ERP4,YOR016C,"Member of the p24 family involved in ER to Golgi transport; similar to Emp24p and Erv25p; ERP4 has a paralog, ERP2, that arose from the whole genome duplication",[],Verified ORF,S000005542,reverse complement,15,361084,360461,361160,360305
PET127,YOR017W,Protein with a role in 5'-end processing of mitochondrial RNAs; located in the mitochondrial membrane,[],Verified ORF,S000005543,[],15,361412,363814,361369,364018
ROD1,YOR018W,"Alpha-arrestin involved in ubiquitin-dependent endocytosis; activating dephosphorylation relays glucose signaling to transporter endocytosis; calcineurin dephosphorylation is required for Rsp5p-dependent internalization of agonist-occupied Ste2p, as part of signal desensitization; recruits Rsp5p to Ste2p via its 2 PPXY motifs; protein abundance increases in response to DNA replication stress; ROD1 has a paralog, ROG3, that arose from the whole genome duplication",[],Verified ORF,S000005544,[],15,364369,366882,364324,367039
YOR019W,YOR019W,"Protein of unknown function; may interact with ribosomes, based on co-purification experiments; YOR019W has a paralog, JIP4, that arose from the whole genome duplication",[],Verified ORF,S000005545,[],15,368127,370319,367842,370418
HSP10,YOR020C,"Mitochondrial matrix co-chaperonin; inhibits the ATPase activity of Hsp60p, a mitochondrial chaperonin; involved in protein folding and sorting in the mitochondria; 10 kD heat shock protein with similarity to E. coli groES",[],Verified ORF,S000005546,reverse complement,15,370844,370524,370882,370423
SFM1,YOR021C,SPOUT methyltransferase; catalyzes omega-monomethylation of Rps3p on Arg-146; not an essential gene; predicted to be involved in rRNA processing and ribosome biogenesis and in biopolymer catabolism,[],Verified ORF,S000005547,reverse complement,15,373439,372798,373479,372645
DDL1,YOR022C,"DDHD domain-containing phospholipase A1; mitochondrial matrix enzyme with sn-1-specific activity, hydrolyzing cardiolipin, PE, PC, PG and PA; implicated in remodeling of mitochondrial phospholipids; antagonistically regulated by Aft1p and Aft2p; in humans, mutations in DDHD1 and DDHD2 genes cause specific types of hereditary spastic paraplegia, while DDL1-defective yeast share similar phenotypes such as mitochondrial dysfunction and defects in lipid metabolism",[],Verified ORF,S000005548,reverse complement,15,375857,373710,375878,373702
AHC1,YOR023C,Subunit of the Ada histone acetyltransferase complex; required for structural integrity of the complex; Ahc2p and Ahc1p are unique to the ADA complex and not shared with the related SAGA and SLIK complexes; Ahc2p may tether Ahc1p to the complex,[],Verified ORF,S000005549,reverse complement,15,377712,376012,377789,375959
YOR024W,YOR024W,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data",[],Dubious ORF,S000005550,[],15,377847,378170,,
HST3,YOR025W,"Member of the Sir2 family of NAD(+)-dependent protein deacetylases; involved along with Hst4p in telomeric silencing, cell cycle progression, radiation resistance, genomic stability and short-chain fatty acid metabolism",[],Verified ORF,S000005551,[],15,378219,379562,378200,379712
BUB3,YOR026W,"Kinetochore checkpoint WD40 repeat protein; localizes to kinetochores during prophase and metaphase, delays anaphase in the presence of unattached kinetochores; forms complexes with Mad1p-Bub1p and with Cdc20p, binds Mad2p and Mad3p; functions at kinetochore to activate APC/C-Cdc20p for normal mitotic progression",[],Verified ORF,S000005552,[],15,379781,380806,379756,380994
STI1,YOR027W,"Hsp90 cochaperone; regulates spatial organization of amyloid-like proteins in the cytosol, thereby buffering the proteotoxicity caused by amyloid-like proteins; interacts with the Ssa group of the cytosolic Hsp70 chaperones and activates Ssa1p ATPase activity; interacts with Hsp90 chaperones and inhibits their ATPase activity; homolog of mammalian Hop",[],Verified ORF,S000005553,[],15,381053,382822,381018,382932
CIN5,YOR028C,"Basic leucine zipper (bZIP) transcription factor of the yAP-1 family; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; mediates pleiotropic drug resistance and salt tolerance; nuclearly localized under oxidative stress and sequestered in the cytoplasm by Lot6p under reducing conditions; CIN5 has a paralog, YAP6, that arose from the whole genome duplication",[],Verified ORF,S000005554,reverse complement,15,384420,383533,384680,383208
YOR029W,YOR029W,Putative protein of unknown function; conserved among S. cerevisiae strains; YOR029W is not an essential gene,[],Uncharacterized ORF,S000005555,[],15,384600,384935,,
DFG16,YOR030W,Probable multiple transmembrane protein; involved in diploid invasive and pseudohyphal growth upon nitrogen starvation; is glycosylated and phosphorylated; interacts with Rim21p and Rim9p in the plasma membrane to form a pH-sensing complex in the Rim101 pathway and is required to maintain Rim21p levels; required for accumulation of processed Rim101p,[],Verified ORF,S000005556,[],15,386825,388684,386733,389531
CRS5,YOR031W,Copper-binding metallothionein; required for wild-type copper resistance,[], blocked reading frame,S000005557,[],15,389213,389422,389079,389532
HMS1,YOR032C,bHLH protein with similarity to myc-family transcription factors; overexpression confers hyperfilamentous growth and suppresses the pseudohyphal filamentation defect of a diploid mep1 mep2 homozygous null mutant,[],Verified ORF,S000005558,reverse complement,15,391075,389771,391259,389660
EXO1,YOR033C,"5'-3' exonuclease and flap-endonuclease; involved in recombination, double-strand break repair, MMS2 error-free branch of the post replication (PRR) pathway and DNA mismatch repair; role in telomere maintenance; member of the Rad2p nuclease family, with conserved N and I nuclease domains; relative distribution to the nucleus increases upon DNA replication stress; EXO1 has a paralog, DIN7, that arose from the whole genome duplication",[],Verified ORF,S000005559,reverse complement,15,394524,392416,394651,392358
AKR2,YOR034C,"Ankyrin repeat-containing protein; member of a family of putative palmitoyltransferases containing an Asp-His-His-Cys-cysteine rich (DHHC-CRD) domain; possibly involved in constitutive endocytosis of Ste3p; AKR2 has a paralog, AKR1, that arose from the whole genome duplication",[],Verified ORF,S000005560,reverse complement,15,397086,394837,397299,394729
SHE4,YOR035C,"Protein containing a UCS (UNC-45/CRO1/SHE4) domain; binds to myosin motor domains to regulate myosin function; involved in endocytosis, polarization of the actin cytoskeleton, and asymmetric mRNA localization",[],Verified ORF,S000005561,reverse complement,15,400104,397735,400124,397536
PEP12,YOR036W,"Target membrane receptor (t-SNARE); for vesicular intermediates traveling between the Golgi apparatus and the vacuole; controls entry of biosynthetic, endocytic, and retrograde traffic into the prevacuolar compartment; syntaxin",[],Verified ORF,S000005562,[],15,400348,401214,400333,401283
CYC2,YOR037W,Mitochondrial peripheral inner membrane protein; contains a FAD cofactor in a domain exposed in the intermembrane space; exhibits redox activity in vitro; likely participates in ligation of heme to acytochromes c and c1 (Cyc1p and Cyt1p),[],Verified ORF,S000005563,[],15,401555,402655,401517,402757
HIR2,YOR038C,Subunit of HIR nucleosome assembly complex; involved in regulation of histone gene transcription; recruits Swi-Snf complexes to histone gene promoters; promotes heterochromatic gene silencing with Asf1p; relocalizes to the cytosol in response to hypoxia,[],Verified ORF,S000005564,reverse complement,15,405388,402761,405439,402665
CKB2,YOR039W,"Beta' regulatory subunit of casein kinase 2 (CK2); a Ser/Thr protein kinase with roles in cell growth and proliferation; CK2, comprised of CKA1, CKA2, CKB1 and CKB2, has many substrates including transcription factors and all RNA polymerase",[],Verified ORF,S000005565,[],15,405768,406544,405606,406797
GLO4,YOR040W,"Mitochondrial glyoxalase II; catalyzes the hydrolysis of S-D-lactoylglutathione into glutathione and D-lactate; GLO4 has a paralog, GLO2, that arose from the whole genome duplication",[],Verified ORF,S000005566,[],15,407064,407921,407034,407890
YOR041C,YOR041C,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species; 85% of ORF overlaps the uncharacterized gene CUE5; deletion in cyr1 mutant results in loss of stress resistance",[],Dubious ORF,S000005567,reverse complement,15,408789,408358,410009,407924
CUE5,YOR042W,"Ubiquitin-binding protein; functions as ubiquitin-Atg8p adaptor in ubiquitin-dependent autophagy; serves as proteaphagy receptor for inactivated 26S proteasomes; contains CUE domain that binds ubiquitin, which may facilitate intramolecular monoubiquitination; CUE5 has a paralog, DON1, that arose from the whole genome duplication; human TOLLIP is a functional CUE-domain homolog, can complement yeast null mutant, rescuing hypersensitivity of cue5 null mutant cells to Htt-96Q",[],Verified ORF,S000005568,[],15,408425,409660,408368,409778
